2.852353999999999701e+01
2.919129983288161512e+01
2.984556543880017188e+01
3.048643720819174874e+01
3.111401553149240584e+01
3.172840079913820688e+01
3.232969340156523685e+01
3.291799372920954170e+01
3.349340217250721707e+01
3.405601912189430891e+01
3.460594496780689866e+01
3.514328010068105357e+01
3.566812491095283377e+01
3.618057978905831362e+01
3.668074512543356747e+01
3.716872131051465544e+01
3.764460873473765190e+01
3.810850778853861698e+01
3.856051886235363213e+01
3.900074234661876460e+01
3.942927863177006742e+01
3.984622810824362205e+01
4.025169116647550993e+01
4.064576819690177700e+01
4.102855958995849051e+01
4.140016573608173900e+01
4.176068702570758262e+01
4.211022384927208151e+01
4.244887659721131712e+01
4.277674565996135669e+01
4.309393142795824616e+01
4.340053429163809540e+01
4.369665464143694322e+01
4.398239286779085688e+01
4.425784936113593204e+01
4.452312451190820752e+01
4.477831871054376478e+01
4.502353234747867816e+01
4.525886581314900781e+01
4.548441949799081385e+01
4.570029379244019196e+01
4.590658908693318807e+01
4.610340577190586941e+01
4.629084423779433166e+01
4.646900487503461363e+01
4.663798807406279678e+01
4.679789422531494836e+01
4.694882371922713560e+01
4.709087694623542575e+01
4.722415429677590026e+01
4.734875616128461928e+01
4.746478293019764294e+01
4.757233499395104559e+01
4.767151274298090868e+01
4.776241656772328525e+01
4.784514685861424255e+01
4.791980400608986912e+01
4.798648840058619669e+01
4.804530043253934224e+01
4.809634049238534459e+01
4.813970897056027098e+01
4.817550625750020288e+01
4.820383274364120041e+01
4.822478881941933793e+01
4.823847487527067557e+01
4.824499130163130189e+01
4.824443848893724862e+01
4.823691682762462563e+01
4.822252670812948594e+01
4.820136852088787549e+01
4.817354265633589705e+01
4.813914950490961076e+01
4.809828945704506253e+01
4.805106290317834805e+01
4.799757023374554166e+01
4.793791183918267507e+01
4.787218810992585105e+01
4.780049943641113686e+01
4.772294620907455709e+01
4.763962881835225005e+01
4.755064765468023325e+01
4.745610310849458813e+01
4.735609557023139615e+01
4.725072543032671746e+01
4.714009307921660508e+01
4.702429890733715467e+01
4.690344330512441218e+01
4.677762666301445194e+01
4.664694937144336961e+01
4.651151182084720404e+01
4.637141440166201534e+01
4.622675750432389918e+01
4.607764151926892282e+01
4.592416683693312507e+01
4.576643384775260870e+01
